p_lat,p_lon,x_lat,x_lon
40.794787,-73.964303,40.794787,-73.964303
40.794787,-73.964303,40.7954714,-73.9656182
40.7967202,-73.9628856,40.7941936,-73.9628635
40.7967202,-73.9628856,40.798645,-73.9614743
40.7967202,-73.9628856,40.794787,-73.964303
40.7967202,-73.9628856,40.7980486,-73.9600434
40.7972829,-73.9643013,40.7967202,-73.9628856
40.7972829,-73.9643013,40.7954714,-73.9656182
40.7972829,-73.9643013,40.7979367,-73.9638244
40.7972829,-73.9643013,40.7985304,-73.9671444
40.7973197413,-73.96799647179999,40.7972517,-73.9680449
40.7973197413,-73.96799647179999,40.7978876,-73.9675923
40.7972517,-73.9680449,40.8004313,-73.9657046
40.7972517,-73.9680449,40.8035615,-73.9691211
40.795348166000004,-73.9657085904,40.7954714,-73.9656182
40.795348166000004,-73.9657085904,40.7948159,-73.966099
40.7954714,-73.9656182,40.7928581,-73.9675289
40.7953595,-73.9694218,40.8004313,-73.9657046
40.7953595,-73.9694218,40.8035615,-73.9691211
40.7959957,-73.9709211,40.7947101,-73.9719192
40.7959957,-73.9709211,40.8004313,-73.9657046
40.7959244,-73.9707469,40.8013053,-73.9677887
40.7959244,-73.9707469,40.8004313,-73.9657046
40.7965528,-73.970293,40.8013053,-73.9677887
40.7965528,-73.970293,40.797888,-73.973462
40.7966222,-73.9704634,40.797888,-73.973462
40.7966222,-73.9704634,40.7947101,-73.9719192
40.7976891749,-73.969468597,40.7977996,-73.9693893
40.7976891749,-73.969468597,40.7971827,-73.9698323
40.7973202687,-73.969733511,40.7977996,-73.9693893
40.7973202687,-73.969733511,40.7971827,-73.9698323
40.7970674283,-73.9699166081,40.7971827,-73.9698323
40.7970674283,-73.9699166081,40.7965528,-73.970293
40.797120339900005,-73.9698779093,40.7971827,-73.9698323
40.797120339900005,-73.9698779093,40.7965528,-73.970293
40.7971827,-73.9698323,40.7941936,-73.9628635
40.7971827,-73.9698323,40.8013053,-73.9677887
40.7972533,-73.9700079,40.7941936,-73.9628635
40.7972533,-73.9700079,40.7947101,-73.9719192
40.7977996,-73.9693893,40.8035615,-73.9691211
40.7977996,-73.9693893,40.8013053,-73.9677887
40.7978702,-73.9695717,40.8035615,-73.9691211
40.7978702,-73.9695717,40.7947101,-73.9719192
40.7983533875,-73.9689863625,40.7977996,-73.9693893
40.7983533875,-73.9689863625,40.7984325,-73.9689288
40.798183458,-73.969347804,40.7985082,-73.9691157
40.798183458,-73.969347804,40.7978702,-73.9695717
40.798248533999995,-73.969301292,40.7978702,-73.9695717
40.798248533999995,-73.969301292,40.7985082,-73.9691157
40.7985082,-73.9691157,40.7978876,-73.9675923
40.7985082,-73.9691157,40.7947101,-73.9719192
40.7984325,-73.9689288,40.7978876,-73.9675923
40.7984325,-73.9689288,40.8013053,-73.9677887
40.798842,-73.9688582,40.7947101,-73.9719192
40.799007776,-73.968501276,40.7990578,-73.9684641
40.799007776,-73.968501276,40.7984325,-73.9689288
40.7990578,-73.9684641,40.7991422,-73.9686501
40.7990578,-73.9684641,40.8013053,-73.9677887
40.799002607,-73.9687468665,40.7991422,-73.9686501
40.799002607,-73.9687468665,40.798842,-73.9688582
40.7996987,-73.9699736,40.8016434,-73.9685615
40.7996987,-73.9699736,40.7959319,-73.9727152
40.7996987,-73.9699736,40.7991422,-73.9686501
40.7996987,-73.9699736,40.8022682,-73.970054
40.7996987,-73.9699736,40.7985787,-73.9731567
40.7998293,-73.9683196,40.7993575,-73.9590858
40.7998293,-73.9683196,40.7947101,-73.9719192
40.7991422,-73.9686501,40.8014007,-73.9679942
40.7991422,-73.9686501,40.7953622,-73.9714107
40.799432843299996,-73.96851029850001,40.7991422,-73.9686501
40.799432843299996,-73.96851029850001,40.7998293,-73.9683196
40.8000481,-73.968007,40.8013053,-73.9677887
40.80014748559999,-73.967978579,40.8002177,-73.9679585
40.80014748559999,-73.967978579,40.8000481,-73.968007
40.8002177,-73.9679585,40.8013053,-73.9677887
40.8003624,-73.9681447,40.7947101,-73.9719192
40.8004458462,-73.968124045,40.8005442,-73.9680997
40.8004458462,-73.968124045,40.8003624,-73.9681447
40.8002239972,-73.9658641434,40.7997711,-73.9662127
40.8002239972,-73.9658641434,40.8004313,-73.9657046
40.8002715316,-73.9658275602,40.7997711,-73.9662127
40.8002715316,-73.9658275602,40.8004313,-73.9657046
40.8003329302,-73.96578030689999,40.7997711,-73.9662127
40.8003329302,-73.96578030689999,40.8004313,-73.9657046
40.8004313,-73.9657046,40.7992369,-73.962876
40.7997711,-73.9662127,40.8004313,-73.9657046
40.7997711,-73.9662127,40.8035615,-73.9691211
40.7991433,-73.9666736,40.8004313,-73.9657046
40.7991433,-73.9666736,40.7993575,-73.9590858
40.798842979,-73.966904292,40.7985304,-73.9671444
40.798842979,-73.966904292,40.7991433,-73.9666736
40.7986903669,-73.9670215212,40.7991433,-73.9666736
40.7986903669,-73.9670215212,40.7985304,-73.9671444
40.798570851399994,-73.96711332719998,40.7991433,-73.9666736
40.798570851399994,-73.96711332719998,40.7985304,-73.9671444
40.7985304,-73.9671444,40.7979367,-73.9638244
40.7985304,-73.9671444,40.7991422,-73.9686501
40.7985304,-73.9671444,40.7978876,-73.9675923
40.7985304,-73.9671444,40.8004313,-73.9657046
40.7977400712,-73.9676973032,40.7978876,-73.9675923
40.7977400712,-73.9676973032,40.7972517,-73.9680449
40.7978876,-73.9675923,40.7940493,-73.970364
40.7978876,-73.9675923,40.7972829,-73.9643013
40.7978876,-73.9675923,40.7954714,-73.9656182
40.798528,-73.9632746,40.8035615,-73.9691211
40.798528,-73.9632746,40.7742266,-73.9811168
40.7979367,-73.9638244,40.7992369,-73.962876
40.7979367,-73.9638244,40.7980486,-73.9600434
40.7980486,-73.9600434,40.7987653,-73.9585239
40.7988136,-73.9618737,40.7992369,-73.962876
40.7988136,-73.9618737,40.798645,-73.9614743
40.7987694268,-73.9617690572,40.798645,-73.9614743
40.7987694268,-73.9617690572,40.7988136,-73.9618737
40.798793368,-73.961825772,40.7988136,-73.9618737
40.798793368,-73.961825772,40.798645,-73.9614743
40.798645,-73.9614743,40.7980486,-73.9600434
40.799916,-73.9623806,40.7992369,-73.962876
40.799916,-73.9623806,40.7980486,-73.9600434
40.799916,-73.9623806,40.7993575,-73.9590858
40.7992369,-73.962876,40.798645,-73.9614743
40.7992016,-73.9627924,40.7742266,-73.9811168
40.7992016,-73.9627924,40.7992369,-73.962876
40.8011074,-73.965211,40.8004313,-73.9657046
40.8011074,-73.965211,40.799916,-73.9623806
40.8011074,-73.965211,40.8022513,-73.9679079
40.8012129236,-73.96513395289999,40.8011074,-73.965211
40.8012129236,-73.96513395289999,40.8017318,-73.9647551
40.801335306,-73.96504459650001,40.8017318,-73.9647551
40.801335306,-73.96504459650001,40.8011074,-73.965211
40.8017318,-73.9647551,40.8005325,-73.9618968
40.8017318,-73.9647551,40.8029837,-73.9638672
40.8007596,-73.961733,40.8005325,-73.9618968
40.8007596,-73.961733,40.8017903,-73.9610568
40.8005325,-73.9618968,40.7993575,-73.9590858
40.8005325,-73.9618968,40.799916,-73.9623806
40.8005082,-73.9618386,40.7993575,-73.9590858
40.8005082,-73.9618386,40.7742266,-73.9811168
40.8016223,-73.961102,40.8005325,-73.9618968
40.8016167,-73.9610253,40.7742266,-73.9811168
40.8015676644,-73.9610597894,40.8016167,-73.9610253
40.8015676644,-73.9610597894,40.8015213,-73.9610924
40.801551351,-73.9610712635,40.8016167,-73.9610253
40.801551351,-73.9610712635,40.8015213,-73.9610924
40.8015213,-73.9610924,40.7742266,-73.9811168
40.8017903,-73.9610568,40.803894,-73.958204
40.8017903,-73.9610568,40.8030921,-73.9582135
40.8017903,-73.9610568,40.8017903,-73.9610568
40.8017903,-73.9610568,40.8039909,-73.96031
40.8011683,-73.9614382,40.8005325,-73.9618968
40.8011683,-73.9614382,40.8005325,-73.9618968
40.8011683,-73.9614382,40.8017903,-73.9610568
40.8011683,-73.9614382,40.7999881,-73.958632
40.8027378,-73.9621041,40.8027378,-73.9621041
40.8029837,-73.9638672,40.8011074,-73.965211
40.8029837,-73.9638672,40.8017903,-73.9610568
40.802795509999996,-73.96399660739999,40.8023687,-73.9642901
40.802795509999996,-73.96399660739999,40.8029837,-73.9638672
40.8023687,-73.9642901,40.804723,-73.9680127
40.8023687,-73.9642901,40.8029837,-73.9638672
40.802787,-73.9678102,40.8022513,-73.9679079
40.802787,-73.9678102,40.8023277,-73.9681101
40.802787,-73.9678102,40.8042094,-73.966794
40.8028185,-73.9677948,40.802787,-73.9678102
40.8023277,-73.9681101,40.8016434,-73.9685615
40.8023277,-73.9681101,40.8022682,-73.970054
40.8023277,-73.9681101,40.8022513,-73.9679079
40.8023277,-73.9681101,40.8035615,-73.9691211
40.8022513,-73.9679079,40.8014007,-73.9679942
40.8005442,-73.9680997,40.8035615,-73.9691211
40.8005442,-73.9680997,40.7947101,-73.9719192
40.801097499,-73.96803154700001,40.8014007,-73.9679942
40.801097499,-73.96803154700001,40.8005442,-73.9680997
40.801452,-73.9681141,40.8014007,-73.9679942
40.801452,-73.9681141,40.8016434,-73.9685615
40.8013053,-73.9677887,40.8014007,-73.9679942
40.8013053,-73.9677887,40.8004313,-73.9657046
40.8016434,-73.9685615,40.8014007,-73.9679942
40.8023707,-73.970301,40.803652,-73.969337
40.8023707,-73.970301,40.803652,-73.969337
40.8023707,-73.970301,40.8022682,-73.970054
40.8022682,-73.970054,40.8016434,-73.9685615
40.801034,-73.9711684,40.8006458,-73.9715492
40.801034,-73.9711684,40.8010713,-73.9712525
40.8010713,-73.9712525,40.8023707,-73.970301
40.8010713,-73.9712525,40.8023707,-73.970301
40.8006458,-73.9715492,40.8010713,-73.9712525
40.8006458,-73.9715492,40.8010713,-73.9712525
40.797888,-73.973462,40.7985787,-73.9731567
40.7987564,-73.9736158,40.8006458,-73.9715492
40.7987564,-73.9736158,40.7978858,-73.9741155
40.7987564,-73.9736158,40.7978858,-73.9741155
40.7987564,-73.9736158,40.8006458,-73.9715492
40.7987564,-73.9736158,40.7985787,-73.9731567
40.7985787,-73.9731567,40.8022682,-73.970054
40.7985787,-73.9731567,40.7985787,-73.9731567
40.7978858,-73.9741155,40.797888,-73.973462
40.7978858,-73.9741155,40.7966016,-73.9742831
40.7978858,-73.9741155,40.7966016,-73.9742831
40.7982594,-73.9744895,40.7982594,-73.9744895
40.7982594,-73.9744895,40.7952534,-73.9732066
40.7982594,-73.9744895,40.7961379,-73.9753112
40.7982594,-73.9744895,40.7961379,-73.9753112
40.7982594,-73.9744895,40.7978858,-73.9741155
40.7995893,-73.9753844,40.7995893,-73.9753844
40.8198482,-73.9604456,40.8192555,-73.9609727
40.8198482,-73.9604456,40.8190591,-73.961188
40.8198482,-73.9604456,40.8199545,-73.9604312
40.8198482,-73.9604456,40.820304,-73.959738
40.8199545,-73.9604312,40.8193064,-73.9615124
40.8199545,-73.9604312,40.8193064,-73.9615124
40.8199545,-73.9604312,40.8190591,-73.961188
40.8199545,-73.9604312,40.8186071,-73.9615752
40.8199545,-73.9604312,40.8193064,-73.9615124
40.8191798,-73.9608006,40.8181304,-73.9617691
40.8191798,-73.9608006,40.820304,-73.959738
40.8191798,-73.9608006,40.8192555,-73.9609727
40.8191798,-73.9608006,40.818704,-73.961038
40.8191798,-73.9608006,40.8199545,-73.9604312
40.8191798,-73.9608006,40.8190591,-73.961188
40.8191798,-73.9608006,40.8198482,-73.9604456
40.8191798,-73.9608006,40.8198482,-73.9604456
40.8190591,-73.961188,40.8186479,-73.9615417
40.8190591,-73.961188,40.8186479,-73.9615417
40.8192547,-73.9624168,40.8190884,-73.9620874
40.8192547,-73.9624168,40.8190884,-73.9620874
40.8192547,-73.9624168,40.8190884,-73.9620874
40.8191766,-73.9624867,40.8190172,-73.9621728
40.8191766,-73.9624867,40.8192547,-73.9624168
40.8191766,-73.9624867,40.8192547,-73.9624168
40.8191766,-73.9624867,40.8190172,-73.9621728
40.8191766,-73.9624867,40.8192547,-73.9624168
40.8191766,-73.9624867,40.8190172,-73.9621728
40.8190172,-73.9621728,40.8189558,-73.9621112
40.8190172,-73.9621728,40.8189558,-73.9621112
40.8190172,-73.9621728,40.8189558,-73.9621112
40.8190277,-73.9621379,40.8190884,-73.9620874
40.8190277,-73.9621379,40.8190884,-73.9620874
40.8190277,-73.9621379,40.8189707,-73.962083
40.8190277,-73.9621379,40.8189707,-73.962083
40.8190277,-73.9621379,40.8190884,-73.9620874
40.8190277,-73.9621379,40.8189707,-73.962083
40.8192847,-73.9613935,40.8190591,-73.961188
40.8192847,-73.9613935,40.8190591,-73.961188
40.8192847,-73.9613935,40.8190591,-73.961188
40.8192495,-73.9614548,40.8193064,-73.9615124
40.8192495,-73.9614548,40.8192847,-73.9613935
40.8192495,-73.9614548,40.8193064,-73.9615124
40.8192495,-73.9614548,40.8192847,-73.9613935
40.8192495,-73.9614548,40.8193064,-73.9615124
40.8192495,-73.9614548,40.8192847,-73.9613935
40.818834,-73.9619544,40.8188961,-73.9620196
40.818834,-73.9619544,40.8188961,-73.9620196
40.818834,-73.9619544,40.8186479,-73.9615417
40.818834,-73.9619544,40.8188961,-73.9620196
40.818834,-73.9619544,40.8186479,-73.9615417
40.818834,-73.9619544,40.8186479,-73.9615417
40.8189199,-73.9619713,40.8188961,-73.9620196
40.8189199,-73.9619713,40.8188961,-73.9620196
40.8189199,-73.9619713,40.8188961,-73.9620196
40.8189915,-73.962043,40.8189707,-73.962083
40.8189915,-73.962043,40.8189199,-73.9619713
40.8189915,-73.962043,40.8189199,-73.9619713
40.8189915,-73.962043,40.8189707,-73.962083
40.8189915,-73.962043,40.8189199,-73.9619713
40.8189915,-73.962043,40.8189707,-73.962083
40.8189558,-73.9621112,40.8187184,-73.9625123
40.8189558,-73.9621112,40.8187184,-73.9625123
40.8189558,-73.9621112,40.8187184,-73.9625123
40.8186436,-73.9624319,40.8187184,-73.9625123
40.8186436,-73.9624319,40.8187184,-73.9625123
40.8186436,-73.9624319,40.8188387,-73.9620974
40.8186436,-73.9624319,40.8187184,-73.9625123
40.8186436,-73.9624319,40.8188387,-73.9620974
40.8186436,-73.9624319,40.8188387,-73.9620974
40.8186206,-73.9615318,40.8181304,-73.9617691
40.8186206,-73.9615318,40.8185083,-73.9612589
40.8186206,-73.9615318,40.8186071,-73.9615752
40.8186206,-73.9615318,40.8186479,-73.9615417
40.8186206,-73.9615318,40.8192555,-73.9609727
40.8186071,-73.9615752,40.8186479,-73.9615417
40.8186071,-73.9615752,40.8188387,-73.9620974
40.8186071,-73.9615752,40.8188387,-73.9620974
40.8186071,-73.9615752,40.8188387,-73.9620974
40.8185083,-73.9612589,40.8176383,-73.9609797
40.8185083,-73.9612589,40.818704,-73.961038
40.8185083,-73.9612589,40.818025,-73.96179
40.8185083,-73.9612589,40.818025,-73.96179
40.8180399,-73.9604588,40.817955,-73.9603735
40.8180399,-73.9604588,40.817955,-73.9603735
40.8180399,-73.9604588,40.8193827,-73.9593299
40.8180399,-73.9604588,40.8176383,-73.9609797
40.8180399,-73.9604588,40.818704,-73.961038
40.8182776478,-73.9606661536,40.8180399,-73.9604588
40.8182776478,-73.9606661536,40.818704,-73.961038
40.817955,-73.9603735,40.817007,-73.959493
40.817955,-73.9603735,40.81751,-73.960687
40.817955,-73.9603735,40.8193827,-73.9593299
40.81751,-73.960687,40.8176383,-73.9609797
40.81751,-73.960687,40.8176383,-73.9609797
40.81751,-73.960687,40.817007,-73.959493
40.8176383,-73.9609797,40.818025,-73.96179
40.8175824,-73.9610777,40.8162242,-73.9619948
40.8175824,-73.9610777,40.8176383,-73.9609797
40.8175824,-73.9610777,40.8168177,-73.9612132
40.8175824,-73.9610777,40.8176383,-73.9609797
40.8181304,-73.9617691,40.8185083,-73.9612589
40.8181304,-73.9617691,40.818025,-73.96179
40.8162242,-73.9619948,40.8168177,-73.9612132
40.8162852,-73.9618199,40.8162242,-73.9619948
40.8162852,-73.9618199,40.8136975,-73.9622615
40.8162852,-73.9618199,40.8162242,-73.9619948
40.8168177,-73.9612132,40.8137124,-73.962251
40.8160941,-73.9612565,40.8137124,-73.962251
40.8160941,-73.9612565,40.8154105,-73.9617249
40.8160941,-73.9612565,40.8154105,-73.9617249
40.8160941,-73.9612565,40.8162852,-73.9618199
40.8160941,-73.9612565,40.8162852,-73.9618199
40.8160941,-73.9612565,40.8168177,-73.9612132
40.815882,-73.960561,40.81751,-73.960687
40.815882,-73.960561,40.81751,-73.960687
40.815882,-73.960561,40.815657,-73.9582483
40.8154105,-73.9617249,40.8162852,-73.9618199
40.8154105,-73.9617249,40.8138206,-73.9628131
40.8136975,-73.9622615,40.8137124,-73.962251
40.8136975,-73.9622615,40.812624,-73.963016
40.8136975,-73.9622615,40.8137124,-73.962251
40.8136975,-73.9622615,40.812624,-73.963016
40.8136975,-73.9622615,40.8138206,-73.9628131
40.8136975,-73.9622615,40.8138206,-73.9628131
40.8137124,-73.962251,40.813868,-73.962012
40.8137124,-73.962251,40.813868,-73.962012
40.813868,-73.962012,40.8168177,-73.9612132
40.813868,-73.962012,40.815882,-73.960561
40.813868,-73.962012,40.815882,-73.960561
40.813943,-73.9633701,40.8113269,-73.9640143
40.813943,-73.9633701,40.8138206,-73.9628131
40.813943,-73.9633701,40.8162242,-73.9619948
40.813943,-73.9633701,40.8138206,-73.9628131
40.813943,-73.9633701,40.8162242,-73.9619948
40.8138206,-73.9628131,40.8129314,-73.9633225
40.8129314,-73.9633225,40.8123003,-73.9632694
40.8129314,-73.9633225,40.813943,-73.9633701
40.8129314,-73.9633225,40.8113269,-73.9640143
40.812624,-73.963016,40.8123003,-73.9632694
40.812624,-73.963016,40.8123003,-73.9632694
40.8123003,-73.9632694,40.8113269,-73.9640143
40.8123003,-73.9632694,40.8113269,-73.9640143
40.8123003,-73.9632694,40.813943,-73.9633701
40.8123003,-73.9632694,40.8113269,-73.9640143
40.8118169,-73.9641289,40.813943,-73.9633701
40.8118169,-73.9641289,40.8118169,-73.9641289
40.8118169,-73.9641289,40.8083439,-73.9668611
40.8118169,-73.9641289,40.8113269,-73.9640143
40.812252,-73.962106,40.812624,-73.963016
40.812252,-73.962106,40.812624,-73.963016
40.812252,-73.962106,40.8109353,-73.9630665
40.812252,-73.962106,40.8109353,-73.9630665
40.812252,-73.962106,40.815882,-73.960561
40.8124374,-73.9605705,40.8137561,-73.9596275
40.8124374,-73.9605705,40.8112598,-73.957798
40.8124374,-73.9605705,40.8137561,-73.9596275
40.8124374,-73.9605705,40.8112598,-73.957798
40.8118836,-73.9612283,40.8158075,-73.9583909
40.8118836,-73.9612283,40.812252,-73.962106
40.8118836,-73.9612283,40.812252,-73.962106
40.8118836,-73.9612283,40.812252,-73.962106
40.8118101,-73.9610595,40.8124374,-73.9605705
40.8118101,-73.9610595,40.8104995,-73.9620178
40.8118101,-73.9610595,40.8124374,-73.9605705
40.8118101,-73.9610595,40.8118836,-73.9612283
40.8105701,-73.9621944,40.8118836,-73.9612283
40.8105701,-73.9621944,40.8104995,-73.9620178
40.8105701,-73.9621944,40.8109353,-73.9630665
40.8105701,-73.9621944,40.8109353,-73.9630665
40.8105701,-73.9621944,40.8118836,-73.9612283
40.8105701,-73.9621944,40.8109353,-73.9630665
40.8098142,-73.9603274,40.8093313,-73.9592062
40.8098142,-73.9603274,40.8104995,-73.9620178
40.8098142,-73.9603274,40.8093313,-73.9592062
40.8098142,-73.9603274,40.8093313,-73.9592062
40.8098142,-73.9603274,40.8104995,-73.9620178
40.8098142,-73.9603274,40.8104995,-73.9620178
40.8100542,-73.9618308,40.8075899,-73.962308
40.8100359,-73.9625796,40.8080666,-73.9639998
40.8100359,-73.9625796,40.8105701,-73.9621944
40.8100359,-73.9625796,40.8105701,-73.9621944
40.8100359,-73.9625796,40.8080666,-73.9639998
40.8100359,-73.9625796,40.8109353,-73.9630665
40.8100359,-73.9625796,40.810373,-73.963477
40.8087374,-73.9630595,40.8100542,-73.9618308
40.8087374,-73.9630595,40.8104995,-73.9620178
40.8087374,-73.9630595,40.8079924,-73.9638152
40.8087374,-73.9630595,40.8075899,-73.962308
40.8087374,-73.9630595,40.8074873,-73.9616809
40.8089289,-73.96461,40.808823,-73.9658054
40.8107486,-73.9643879,40.810373,-73.963477
40.8107486,-73.9643879,40.808823,-73.9658054
40.8107486,-73.9643879,40.8113269,-73.9640143
40.810373,-73.963477,40.8080666,-73.9639998
40.810373,-73.963477,40.8089289,-73.96461
40.810373,-73.963477,40.8109353,-73.9630665
40.810373,-73.963477,40.8109353,-73.9630665
40.8109353,-73.9630665,40.8113269,-73.9640143
40.8113094,-73.9640644,40.8113269,-73.9640143
40.8113094,-73.9640644,40.8107684,-73.9644384
40.8113094,-73.9640644,40.8107684,-73.9644384
40.8113094,-73.9640644,40.8113269,-73.9640143
40.8113094,-73.9640644,40.8113269,-73.9640143
40.8113094,-73.9640644,40.8083439,-73.9668611
40.8113094,-73.9640644,40.813943,-73.9633701
40.8111126,-73.9658446,40.8089123,-73.9657909
40.8111126,-73.9658446,40.8113269,-73.9640143
40.8089123,-73.9657909,40.8107684,-73.9644384
40.8089123,-73.9657909,40.8088437,-73.9658566
40.8089123,-73.9657909,40.8107684,-73.9644384
40.8089123,-73.9657909,40.8088437,-73.9658566
40.808823,-73.9658054,40.8088437,-73.9658566
40.808823,-73.9658054,40.8084759,-73.9649655
40.808823,-73.9658054,40.8082136,-73.9664877
40.8092397,-73.968055,40.8105536,-73.9672119
